Time $t$ [s]	$T_{ref}$	$T_{all}$
2.6546	1.466531207	1.399882505
2.6547	1.466531207	1.399882505
2.6548	1.466531207	1.399882505
2.6549	1.466531207	1.399882505
2.655	1.466531207	1.399882505
2.6551	1.466531207	1.408013673
2.6552	1.466531207	1.408013673
2.6553	1.466531207	1.408013673
2.6554	1.466531207	1.408013673
2.6555	1.466531207	1.408013673
2.6556	1.466531207	1.42244341
2.6557	1.466531207	1.42244341
2.6558	1.466531207	1.42244341
2.6559	1.466531207	1.42244341
2.656	1.466531207	1.42244341
2.6561	1.466531207	1.44216652
2.6562	1.466531207	1.44216652
2.6563	1.466531207	1.44216652
2.6564	1.466531207	1.44216652
2.6565	1.466531207	1.44216652
2.6566	1.466531207	1.465327841
2.6567	1.466531207	1.465327841
2.6568	1.466531207	1.465327841
2.6569	1.466531207	1.465327841
2.657	1.466531207	1.465327841
2.6571	1.466531207	1.489576646
2.6572	1.466531207	1.489576646
2.6573	1.466531207	1.489576646
2.6574	1.466531207	1.489576646
2.6575	1.466531207	1.489576646
2.6576	1.466531207	1.512949877
2.6577	1.466531207	1.512949877
2.6578	1.466531207	1.512949877
2.6579	1.466531207	1.512949877
2.658	1.466531207	1.512949877
2.6581	1.466531207	1.536061806
2.6582	1.466531207	1.536061806
2.6583	1.466531207	1.536061806
2.6584	1.466531207	1.536061806
2.6585	1.466531207	1.536061806
2.6586	1.466531207	1.562010853
2.6587	1.466531207	1.562010853
2.6588	1.466531207	1.562010853
2.6589	1.466531207	1.562010853
2.659	1.466531207	1.562010853
2.6591	1.466531207	1.593038452
2.6592	1.466531207	1.593038452
2.6593	1.466531207	1.593038452
2.6594	1.466531207	1.593038452
2.6595	1.466531207	1.593038452
2.6596	1.466531207	1.626046171
2.6597	1.466531207	1.626046171
2.6598	1.466531207	1.626046171
2.6599	1.466531207	1.626046171
2.66	1.466531207	1.626046171
2.6601	1.466531207	1.654557226
2.6602	1.466531207	1.654557226
2.6603	1.466531207	1.654557226
2.6604	1.466531207	1.654557226
2.6605	1.466531207	1.654557226
2.6606	1.466531207	1.676399899
2.6607	1.466531207	1.676399899
2.6608	1.466531207	1.676399899
2.6609	1.466531207	1.676399899
2.661	1.466531207	1.676399899
2.6611	1.466531207	1.690449037
2.6612	1.466531207	1.690449037
2.6613	1.466531207	1.690449037
2.6614	1.466531207	1.690449037
2.6615	1.466531207	1.690449037
2.6616	1.466531207	1.697961122
2.6617	1.466531207	1.697961122
2.6618	1.466531207	1.697961122
2.6619	1.466531207	1.697961122
2.662	1.466531207	1.697961122
2.6621	1.466531207	1.704602986
2.6622	1.466531207	1.704602986
2.6623	1.466531207	1.704602986
2.6624	1.466531207	1.704602986
2.6625	1.466531207	1.704602986
2.6626	1.466531207	1.711407388
2.6627	1.466531207	1.711407388
2.6628	1.466531207	1.711407388
2.6629	1.466531207	1.711407388
2.663	1.466531207	1.711407388
2.6631	1.466531207	1.717698977
2.6632	1.466531207	1.717698977
2.6633	1.466531207	1.717698977
2.6634	1.466531207	1.717698977
2.6635	1.466531207	1.717698977
2.6636	1.466531207	1.723488863
2.6637	1.466531207	1.723488863
2.6638	1.466531207	1.723488863
2.6639	1.466531207	1.723488863
2.664	1.466531207	1.723488863
2.6641	1.466531207	1.726962963
2.6642	1.466531207	1.726962963
2.6643	1.466531207	1.726962963
2.6644	1.466531207	1.726962963
2.6645	1.466531207	1.726962963
2.6646	1.466531207	1.726378326
2.6647	1.466531207	1.726378326
2.6648	1.466531207	1.726378326
2.6649	1.466531207	1.726378326
2.665	1.466531207	1.726378326
2.6651	1.466531207	1.721639863
2.6652	1.466531207	1.721639863
2.6653	1.466531207	1.721639863
2.6654	1.466531207	1.721639863
2.6655	1.466531207	1.721639863
2.6656	1.466531207	1.685418838
2.6657	1.466531207	1.685418838
2.6658	1.466531207	1.685418838
2.6659	1.466531207	1.685418838
2.666	1.466531207	1.685418838
2.6661	1.466531207	1.649599234
2.6662	1.466531207	1.649599234
2.6663	1.466531207	1.649599234
2.6664	1.466531207	1.649599234
2.6665	1.466531207	1.649599234
2.6666	1.466531207	1.616451274
2.6667	1.466531207	1.616451274
2.6668	1.466531207	1.616451274
2.6669	1.466531207	1.616451274
2.667	1.466531207	1.616451274
2.6671	1.466531207	1.586270544
2.6672	1.466531207	1.586270544
2.6673	1.466531207	1.586270544
2.6674	1.466531207	1.586270544
2.6675	1.466531207	1.586270544
2.6676	1.466531207	1.556554512
2.6677	1.466531207	1.556554512
2.6678	1.466531207	1.556554512
2.6679	1.466531207	1.556554512
2.668	1.466531207	1.556554512
2.6681	1.466531207	1.522451309
2.6682	1.466531207	1.522451309
2.6683	1.466531207	1.522451309
2.6684	1.466531207	1.522451309
2.6685	1.466531207	1.522451309
2.6686	1.466531207	1.484774364
2.6687	1.466531207	1.484774364
2.6688	1.466531207	1.484774364
2.6689	1.466531207	1.484774364
2.669	1.466531207	1.484774364
2.6691	1.466531207	1.447207983
2.6692	1.466531207	1.447207983
2.6693	1.466531207	1.447207983
2.6694	1.466531207	1.447207983
2.6695	1.466531207	1.447207983
2.6696	1.466531207	1.41208445
2.6697	1.466531207	1.41208445
2.6698	1.466531207	1.41208445
2.6699	1.466531207	1.41208445
2.67	1.466531207	1.41208445
2.6701	1.466531207	1.380531257
2.6702	1.466531207	1.380531257
2.6703	1.466531207	1.380531257
2.6704	1.466531207	1.380531257
2.6705	1.466531207	1.380531257
2.6706	1.466531207	1.350793731
2.6707	1.466531207	1.350793731
2.6708	1.466531207	1.350793731
2.6709	1.466531207	1.350793731
2.671	1.466531207	1.350793731
2.6711	1.466531207	1.350728388
2.6712	1.466531207	1.350728388
2.6713	1.466531207	1.350728388
2.6714	1.466531207	1.350728388
2.6715	1.466531207	1.350728388
2.6716	1.466531207	1.350662764
2.6717	1.466531207	1.350662764
2.6718	1.466531207	1.350662764
2.6719	1.466531207	1.350662764
2.672	1.466531207	1.350662764
2.6721	1.466531207	1.350597428
2.6722	1.466531207	1.350597428
2.6723	1.466531207	1.350597428
2.6724	1.466531207	1.350597428
2.6725	1.466531207	1.350597428
2.6726	1.466531207	1.350532095
2.6727	1.466531207	1.350532095
2.6728	1.466531207	1.350532095
2.6729	1.466531207	1.350532095
2.673	1.466531207	1.350532095
2.6731	1.466531207	1.350466482
2.6732	1.466531207	1.350466482
2.6733	1.466531207	1.350466482
2.6734	1.466531207	1.350466482
2.6735	1.466531207	1.350466482
2.6736	1.466531207	1.350401157
2.6737	1.466531207	1.350401157
2.6738	1.466531207	1.350401157
2.6739	1.466531207	1.350401157
2.674	1.466531207	1.350401157
2.6741	1.466531207	1.350335551
2.6742	1.466531207	1.350335551
2.6743	1.466531207	1.350335551
2.6744	1.466531207	1.350335551
2.6745	1.466531207	1.350335551
2.6746	1.466531207	1.350269948
2.6747	1.466531207	1.350269948
2.6748	1.466531207	1.350269948
2.6749	1.466531207	1.350269948
2.675	1.466531207	1.350269948
2.6751	1.466531207	1.355597226
